country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year; gdp_for_year ($);gdp_per_capita ($);generation
Republic of Korea;2012;male;15-24 years;475,00;3.573.502;13.29;Republic of Korea2012;; $1.222.807.284.485,00 ; $25.464,00 ;Millenials
Republic of Korea;2012;female;15-24 years;299,00;3.188.031;9.38;Republic of Korea2012;; $1.222.807.284.485,00 ; $25.464,00 ;Millenials
Republic of Korea;2012;male;5-14 years;28,00;2.802.575;1,00;Republic of Korea2012;; $1.222.807.284.485,00 ; $25.464,00 ;Generation Z
Republic of Korea;2012;female;5-14 years;20,00;2.582.212;0.77;Republic of Korea2012;; $1.222.807.284.485,00 ; $25.464,00 ;Generation Z
Republic of Korea;2013;male;75+ years;1191,00;806.960;147.59;Republic of Korea2013;; $1.305.604.981.272,00 ; $27.060,00 ;Silent
Republic of Korea;2013;male;55-74 years;3136,00;4.595.358;68.24;Republic of Korea2013;; $1.305.604.981.272,00 ; $27.060,00 ;Boomers
Republic of Korea;2013;female;75+ years;816,00;1.531.049;53.3;Republic of Korea2013;; $1.305.604.981.272,00 ; $27.060,00 ;Silent
Republic of Korea;2013;male;35-54 years;4112,00;8.662.051;47.47;Republic of Korea2013;; $1.305.604.981.272,00 ; $27.060,00 ;Generation X
Republic of Korea;2013;male;25-34 years;1126,00;3.731.895;30.17;Republic of Korea2013;; $1.305.604.981.272,00 ; $27.060,00 ;Millenials
Republic of Korea;2013;female;55-74 years;1004,00;4.970.200;20.2;Republic of Korea2013;; $1.305.604.981.272,00 ; $27.060,00 ;Boomers
Republic of Korea;2013;female;25-34 years;698,00;3.536.920;19.73;Republic of Korea2013;; $1.305.604.981.272,00 ; $27.060,00 ;Millenials
Republic of Korea;2013;female;35-54 years;1550,00;8.407.766;18.44;Republic of Korea2013;; $1.305.604.981.272,00 ; $27.060,00 ;Generation X
Republic of Korea;2013;male;15-24 years;473,00;3.589.652;13.18;Republic of Korea2013;; $1.305.604.981.272,00 ; $27.060,00 ;Millenials
Republic of Korea;2013;female;15-24 years;283,00;3.205.797;8.83;Republic of Korea2013;; $1.305.604.981.272,00 ; $27.060,00 ;Millenials
Republic of Korea;2013;male;5-14 years;21,00;2.708.467;0.78;Republic of Korea2013;; $1.305.604.981.272,00 ; $27.060,00 ;Generation Z
Republic of Korea;2013;female;5-14 years;16,00;2.502.109;0.64;Republic of Korea2013;; $1.305.604.981.272,00 ; $27.060,00 ;Generation Z
Republic of Korea;2014;male;75+ years;1090,00;875.829;124.45;Republic of Korea2014;; $1.411.333.926.201,00 ; $29.120,00 ;Silent
Republic of Korea;2014;male;55-74 years;2952,00;4.819.912;61.25;Republic of Korea2014;; $1.411.333.926.201,00 ; $29.120,00 ;Boomers
Republic of Korea;2014;male;35-54 years;4085,00;8.631.486;47.33;Republic of Korea2014;; $1.411.333.926.201,00 ; $29.120,00 ;Generation X
Republic of Korea;2014;female;75+ years;721,00;1.627.234;44.31;Republic of Korea2014;; $1.411.333.926.201,00 ; $29.120,00 ;Silent
Republic of Korea;2014;male;25-34 years;1133,00;3.662.939;30.93;Republic of Korea2014;; $1.411.333.926.201,00 ; $29.120,00 ;Millenials
Republic of Korea;2014;female;25-34 years;643,00;3.460.437;18.58;Republic of Korea2014;; $1.411.333.926.201,00 ; $29.120,00 ;Millenials
Republic of Korea;2014;female;55-74 years;961,00;5.173.521;18.58;Republic of Korea2014;; $1.411.333.926.201,00 ; $29.120,00 ;Boomers
Republic of Korea;2014;female;35-54 years;1506,00;8.376.722;17.98;Republic of Korea2014;; $1.411.333.926.201,00 ; $29.120,00 ;Generation X
Republic of Korea;2014;male;15-24 years;453,00;3.588.494;12.62;Republic of Korea2014;; $1.411.333.926.201,00 ; $29.120,00 ;Millenials
Republic of Korea;2014;female;15-24 years;257,00;3.209.671;8.01;Republic of Korea2014;; $1.411.333.926.201,00 ; $29.120,00 ;Millenials
Republic of Korea;2014;male;5-14 years;22,00;2.615.352;0.84;Republic of Korea2014;; $1.411.333.926.201,00 ; $29.120,00 ;Generation Z
Republic of Korea;2014;female;5-14 years;11,00;2.424.320;0.45;Republic of Korea2014;; $1.411.333.926.201,00 ; $29.120,00 ;Generation Z
Republic of Korea;2015;male;75+ years;1329,00;944.284;140.74;Republic of Korea2015;; $1.382.764.027.114,00 ; $28.410,00 ;Silent
Republic of Korea;2015;male;55-74 years;3123,00;5.071.921;61.57;Republic of Korea2015;; $1.382.764.027.114,00 ; $28.410,00 ;Boomers
Republic of Korea;2015;female;75+ years;750,00;1.721.418;43.57;Republic of Korea2015;; $1.382.764.027.114,00 ; $28.410,00 ;Silent
Republic of Korea;2015;male;35-54 years;3678,00;8.593.620;42.8;Republic of Korea2015;; $1.382.764.027.114,00 ; $28.410,00 ;Generation X
Republic of Korea;2015;male;25-34 years;988,00;3.573.299;27.65;Republic of Korea2015;; $1.382.764.027.114,00 ; $28.410,00 ;Millenials
Republic of Korea;2015;female;55-74 years;990,00;5.412.589;18.29;Republic of Korea2015;; $1.382.764.027.114,00 ; $28.410,00 ;Boomers
Republic of Korea;2015;female;25-34 years;572,00;3.353.452;17.06;Republic of Korea2015;; $1.382.764.027.114,00 ; $28.410,00 ;Millenials
Republic of Korea;2015;female;35-54 years;1372,00;8.337.331;16.46;Republic of Korea2015;; $1.382.764.027.114,00 ; $28.410,00 ;Generation X
Republic of Korea;2015;male;15-24 years;421,00;3.580.725;11.76;Republic of Korea2015;; $1.382.764.027.114,00 ; $28.410,00 ;Millenials
Republic of Korea;2015;female;15-24 years;256,00;3.211.732;7.97;Republic of Korea2015;; $1.382.764.027.114,00 ; $28.410,00 ;Millenials
Republic of Korea;2015;male;5-14 years;17,00;2.523.952;0.67;Republic of Korea2015;; $1.382.764.027.114,00 ; $28.410,00 ;Generation Z
Republic of Korea;2015;female;5-14 years;14,00;2.347.429;0.6;Republic of Korea2015;; $1.382.764.027.114,00 ; $28.410,00 ;Generation Z
Romania;1989;male;75+ years;138,00;374.100;36.89;Romania1989;; $42.105.263.158,00 ; $1.973,00 ;G.I. Generation
Romania;1989;male;35-54 years;734,00;2.847.600;25.78;Romania1989;; $42.105.263.158,00 ; $1.973,00 ;Silent
Romania;1989;male;55-74 years;470,00;1.824.900;25.75;Romania1989;; $42.105.263.158,00 ; $1.973,00 ;G.I. Generation
Romania;1989;male;25-34 years;333,00;1.643.900;20.26;Romania1989;; $42.105.263.158,00 ; $1.973,00 ;Boomers
Romania;1989;female;75+ years;69,00;555.000;12.43;Romania1989;; $42.105.263.158,00 ; $1.973,00 ;G.I. Generation
Romania;1989;male;15-24 years;197,00;1.907.000;10.33;Romania1989;; $42.105.263.158,00 ; $1.973,00 ;Generation X
Romania;1989;female;55-74 years;189,00;2.162.500;8.74;Romania1989;; $42.105.263.158,00 ; $1.973,00 ;G.I. Generation
Romania;1989;female;35-54 years;237,00;2.891.300;8.2;Romania1989;; $42.105.263.158,00 ; $1.973,00 ;Silent
Romania;1989;female;25-34 years;67,00;1.587.400;4.22;Romania1989;; $42.105.263.158,00 ; $1.973,00 ;Boomers
Romania;1989;female;15-24 years;75,00;1.830.400;4.1;Romania1989;; $42.105.263.158,00 ; $1.973,00 ;Generation X
Romania;1989;male;5-14 years;14,00;1.902.500;0.74;Romania1989;; $42.105.263.158,00 ; $1.973,00 ;Generation X
Romania;1989;female;5-14 years;6,00;1.817.900;0.33;Romania1989;; $42.105.263.158,00 ; $1.973,00 ;Generation X
Romania;1990;male;75+ years;97,00;377.600;25.69;Romania1990;0,703; $38.995.454.545,00 ; $1.822,00 ;G.I. Generation
Romania;1990;male;55-74 years;413,00;1.854.500;22.27;Romania1990;0,703; $38.995.454.545,00 ; $1.822,00 ;G.I. Generation
Romania;1990;male;35-54 years;607,00;2.875.600;21.11;Romania1990;0,703; $38.995.454.545,00 ; $1.822,00 ;Silent
Romania;1990;male;25-34 years;210,00;1.581.200;13.28;Romania1990;0,703; $38.995.454.545,00 ; $1.822,00 ;Boomers
Romania;1990;female;75+ years;64,00;566.300;11.3;Romania1990;0,703; $38.995.454.545,00 ; $1.822,00 ;G.I. Generation
Romania;1990;male;15-24 years;177,00;1.966.300;9,00;Romania1990;0,703; $38.995.454.545,00 ; $1.822,00 ;Generation X
Romania;1990;female;55-74 years;196,00;2.188.100;8.96;Romania1990;0,703; $38.995.454.545,00 ; $1.822,00 ;G.I. Generation
Romania;1990;female;35-54 years;167,00;2.919.600;5.72;Romania1990;0,703; $38.995.454.545,00 ; $1.822,00 ;Silent
Romania;1990;female;25-34 years;57,00;1.521.500;3.75;Romania1990;0,703; $38.995.454.545,00 ; $1.822,00 ;Boomers
Romania;1990;female;15-24 years;69,00;1.887.200;3.66;Romania1990;0,703; $38.995.454.545,00 ; $1.822,00 ;Generation X
Romania;1990;male;5-14 years;19,00;1.873.200;1.01;Romania1990;0,703; $38.995.454.545,00 ; $1.822,00 ;Generation X
Romania;1990;female;5-14 years;3,00;1.790.800;0.17;Romania1990;0,703; $38.995.454.545,00 ; $1.822,00 ;Generation X
Romania;1991;male;75+ years;110,00;366.900;29.98;Romania1991;; $28.998.684.211,00 ; $1.351,00 ;G.I. Generation
Romania;1991;male;55-74 years;487,00;1.899.700;25.64;Romania1991;; $28.998.684.211,00 ; $1.351,00 ;Silent
Romania;1991;male;35-54 years;645,00;2.894.400;22.28;Romania1991;; $28.998.684.211,00 ; $1.351,00 ;Boomers
Romania;1991;male;25-34 years;229,00;1.523.400;15.03;Romania1991;; $28.998.684.211,00 ; $1.351,00 ;Boomers
Romania;1991;female;75+ years;65,00;559.700;11.61;Romania1991;; $28.998.684.211,00 ; $1.351,00 ;G.I. Generation
Romania;1991;female;55-74 years;183,00;2.236.300;8.18;Romania1991;; $28.998.684.211,00 ; $1.351,00 ;Silent
Romania;1991;male;15-24 years;152,00;2.028.200;7.49;Romania1991;; $28.998.684.211,00 ; $1.351,00 ;Generation X
Romania;1991;female;35-54 years;161,00;2.938.000;5.48;Romania1991;; $28.998.684.211,00 ; $1.351,00 ;Boomers
Romania;1991;female;25-34 years;60,00;1.462.900;4.1;Romania1991;; $28.998.684.211,00 ; $1.351,00 ;Boomers
Romania;1991;female;15-24 years;52,00;1.946.600;2.67;Romania1991;; $28.998.684.211,00 ; $1.351,00 ;Generation X
Romania;1991;male;5-14 years;15,00;1.841.200;0.81;Romania1991;; $28.998.684.211,00 ; $1.351,00 ;Millenials
Romania;1991;female;5-14 years;2,00;1.760.700;0.11;Romania1991;; $28.998.684.211,00 ; $1.351,00 ;Millenials
Romania;1992;male;75+ years;130,00;348.100;37.35;Romania1992;; $25.121.666.667,00 ; $1.183,00 ;G.I. Generation
Romania;1992;male;55-74 years;610,00;1.942.300;31.41;Romania1992;; $25.121.666.667,00 ; $1.183,00 ;Silent
Romania;1992;male;35-54 years;807,00;2.861.100;28.21;Romania1992;; $25.121.666.667,00 ; $1.183,00 ;Boomers
Romania;1992;male;25-34 years;282,00;1.411.700;19.98;Romania1992;; $25.121.666.667,00 ; $1.183,00 ;Boomers
Romania;1992;female;75+ years;69,00;553.400;12.47;Romania1992;; $25.121.666.667,00 ; $1.183,00 ;G.I. Generation
Romania;1992;male;15-24 years;235,00;2.033.700;11.56;Romania1992;; $25.121.666.667,00 ; $1.183,00 ;Generation X
Romania;1992;female;55-74 years;189,00;2.295.000;8.24;Romania1992;; $25.121.666.667,00 ; $1.183,00 ;Silent
Romania;1992;female;35-54 years;188,00;2.906.600;6.47;Romania1992;; $25.121.666.667,00 ; $1.183,00 ;Boomers
Romania;1992;female;25-34 years;58,00;1.374.900;4.22;Romania1992;; $25.121.666.667,00 ; $1.183,00 ;Boomers
Romania;1992;female;15-24 years;65,00;1.959.800;3.32;Romania1992;; $25.121.666.667,00 ; $1.183,00 ;Generation X
Romania;1992;male;5-14 years;13,00;1.806.200;0.72;Romania1992;; $25.121.666.667,00 ; $1.183,00 ;Millenials
Romania;1992;female;5-14 years;4,00;1.734.300;0.23;Romania1992;; $25.121.666.667,00 ; $1.183,00 ;Millenials
Romania;1993;male;35-54 years;943,00;2.869.900;32.86;Romania1993;; $26.362.894.737,00 ; $1.237,00 ;Boomers
Romania;1993;male;75+ years;101,00;318.400;31.72;Romania1993;; $26.362.894.737,00 ; $1.237,00 ;G.I. Generation
Romania;1993;male;55-74 years;607,00;1.993.400;30.45;Romania1993;; $26.362.894.737,00 ; $1.237,00 ;Silent
Romania;1993;male;25-34 years;326,00;1.508.500;21.61;Romania1993;; $26.362.894.737,00 ; $1.237,00 ;Boomers
Romania;1993;female;75+ years;62,00;516.800;12,00;Romania1993;; $26.362.894.737,00 ; $1.237,00 ;G.I. Generation
Romania;1993;male;15-24 years;197,00;1.960.800;10.05;Romania1993;; $26.362.894.737,00 ; $1.237,00 ;Generation X
Romania;1993;female;55-74 years;217,00;2.366.500;9.17;Romania1993;; $26.362.894.737,00 ; $1.237,00 ;Silent
Romania;1993;female;35-54 years;194,00;2.917.900;6.65;Romania1993;; $26.362.894.737,00 ; $1.237,00 ;Boomers
Romania;1993;female;25-34 years;51,00;1.468.500;3.47;Romania1993;; $26.362.894.737,00 ; $1.237,00 ;Boomers
Romania;1993;female;15-24 years;57,00;1.886.900;3.02;Romania1993;; $26.362.894.737,00 ; $1.237,00 ;Generation X
Romania;1993;male;5-14 years;17,00;1.786.000;0.95;Romania1993;; $26.362.894.737,00 ; $1.237,00 ;Millenials
Romania;1993;female;5-14 years;2,00;1.714.000;0.12;Romania1993;; $26.362.894.737,00 ; $1.237,00 ;Millenials
Romania;1994;male;75+ years;125,00;307.900;40.6;Romania1994;; $30.074.440.483,00 ; $1.406,00 ;G.I. Generation
Romania;1994;male;35-54 years;993,00;2.872.400;34.57;Romania1994;; $30.074.440.483,00 ; $1.406,00 ;Boomers
Romania;1994;male;55-74 years;608,00;2.025.500;30.02;Romania1994;; $30.074.440.483,00 ; $1.406,00 ;Silent
Romania;1994;male;25-34 years;329,00;1.562.300;21.06;Romania1994;; $30.074.440.483,00 ; $1.406,00 ;Boomers
Romania;1994;male;15-24 years;222,00;1.936.600;11.46;Romania1994;; $30.074.440.483,00 ; $1.406,00 ;Generation X
Romania;1994;female;75+ years;55,00;508.000;10.83;Romania1994;; $30.074.440.483,00 ; $1.406,00 ;G.I. Generation
Romania;1994;female;55-74 years;221,00;2.412.500;9.16;Romania1994;; $30.074.440.483,00 ; $1.406,00 ;Silent
Romania;1994;female;35-54 years;190,00;2.920.000;6.51;Romania1994;; $30.074.440.483,00 ; $1.406,00 ;Boomers
Romania;1994;female;25-34 years;61,00;1.518.200;4.02;Romania1994;; $30.074.440.483,00 ; $1.406,00 ;Boomers
Romania;1994;female;15-24 years;57,00;1.864.500;3.06;Romania1994;; $30.074.440.483,00 ; $1.406,00 ;Generation X
Romania;1994;male;5-14 years;21,00;1.764.000;1.19;Romania1994;; $30.074.440.483,00 ; $1.406,00 ;Millenials
Romania;1994;female;5-14 years;5,00;1.694.100;0.3;Romania1994;; $30.074.440.483,00 ; $1.406,00 ;Millenials
Romania;1995;male;35-54 years;1021,00;2.865.200;35.63;Romania1995;0,69; $37.662.075.750,00 ; $1.756,00 ;Boomers
Romania;1995;male;75+ years;99,00;313.200;31.61;Romania1995;0,69; $37.662.075.750,00 ; $1.756,00 ;G.I. Generation
Romania;1995;male;55-74 years;579,00;2.038.700;28.4;Romania1995;0,69; $37.662.075.750,00 ; $1.756,00 ;Silent
Romania;1995;male;25-34 years;323,00;1.605.100;20.12;Romania1995;0,69; $37.662.075.750,00 ; $1.756,00 ;Generation X
Romania;1995;male;15-24 years;223,00;1.929.800;11.56;Romania1995;0,69; $37.662.075.750,00 ; $1.756,00 ;Generation X
Romania;1995;female;55-74 years;193,00;2.432.500;7.93;Romania1995;0,69; $37.662.075.750,00 ; $1.756,00 ;Silent
Romania;1995;female;75+ years;35,00;523.500;6.69;Romania1995;0,69; $37.662.075.750,00 ; $1.756,00 ;G.I. Generation
Romania;1995;female;35-54 years;191,00;2.913.000;6.56;Romania1995;0,69; $37.662.075.750,00 ; $1.756,00 ;Boomers
Romania;1995;female;25-34 years;65,00;1.560.400;4.17;Romania1995;0,69; $37.662.075.750,00 ; $1.756,00 ;Generation X
Romania;1995;female;15-24 years;49,00;1.855.500;2.64;Romania1995;0,69; $37.662.075.750,00 ; $1.756,00 ;Generation X
Romania;1995;male;5-14 years;11,00;1.741.700;0.63;Romania1995;0,69; $37.662.075.750,00 ; $1.756,00 ;Millenials
Romania;1995;female;5-14 years;4,00;1.672.700;0.24;Romania1995;0,69; $37.662.075.750,00 ; $1.756,00 ;Millenials
Romania;1996;male;35-54 years;1059,00;2.874.300;36.84;Romania1996;; $37.182.938.696,00 ; $1.738,00 ;Boomers
Romania;1996;male;75+ years;110,00;314.000;35.03;Romania1996;; $37.182.938.696,00 ; $1.738,00 ;G.I. Generation
Romania;1996;male;55-74 years;615,00;2.023.700;30.39;Romania1996;; $37.182.938.696,00 ; $1.738,00 ;Silent
Romania;1996;male;25-34 years;302,00;1.629.200;18.54;Romania1996;; $37.182.938.696,00 ; $1.738,00 ;Generation X
Romania;1996;male;15-24 years;234,00;1.940.800;12.06;Romania1996;; $37.182.938.696,00 ; $1.738,00 ;Generation X
Romania;1996;female;55-74 years;196,00;2.421.700;8.09;Romania1996;; $37.182.938.696,00 ; $1.738,00 ;Silent
Romania;1996;female;75+ years;39,00;531.400;7.34;Romania1996;; $37.182.938.696,00 ; $1.738,00 ;G.I. Generation
Romania;1996;female;35-54 years;177,00;2.926.100;6.05;Romania1996;; $37.182.938.696,00 ; $1.738,00 ;Boomers
Romania;1996;female;25-34 years;42,00;1.590.500;2.64;Romania1996;; $37.182.938.696,00 ; $1.738,00 ;Generation X
Romania;1996;female;15-24 years;37,00;1.856.200;1.99;Romania1996;; $37.182.938.696,00 ; $1.738,00 ;Generation X
Romania;1996;male;5-14 years;15,00;1.677.700;0.89;Romania1996;; $37.182.938.696,00 ; $1.738,00 ;Millenials
Romania;1996;female;5-14 years;2,00;1.611.700;0.12;Romania1996;; $37.182.938.696,00 ; $1.738,00 ;Millenials
Romania;1997;male;35-54 years;1052,00;2.869.400;36.66;Romania1997;; $35.838.588.170,00 ; $1.677,00 ;Boomers
Romania;1997;male;75+ years;109,00;326.700;33.36;Romania1997;; $35.838.588.170,00 ; $1.677,00 ;G.I. Generation
Romania;1997;male;55-74 years;622,00;2.007.400;30.99;Romania1997;; $35.838.588.170,00 ; $1.677,00 ;Silent
Romania;1997;male;25-34 years;369,00;1.659.700;22.23;Romania1997;; $35.838.588.170,00 ; $1.677,00 ;Generation X
Romania;1997;male;15-24 years;207,00;1.942.100;10.66;Romania1997;; $35.838.588.170,00 ; $1.677,00 ;Generation X
Romania;1997;female;75+ years;46,00;554.700;8.29;Romania1997;; $35.838.588.170,00 ; $1.677,00 ;G.I. Generation
Romania;1997;female;55-74 years;173,00;2.409.000;7.18;Romania1997;; $35.838.588.170,00 ; $1.677,00 ;Silent
Romania;1997;female;35-54 years;172,00;2.924.900;5.88;Romania1997;; $35.838.588.170,00 ; $1.677,00 ;Boomers
Romania;1997;female;15-24 years;48,00;1.850.300;2.59;Romania1997;; $35.838.588.170,00 ; $1.677,00 ;Generation X
Romania;1997;female;25-34 years;41,00;1.625.900;2.52;Romania1997;; $35.838.588.170,00 ; $1.677,00 ;Generation X
Romania;1997;male;5-14 years;16,00;1.631.600;0.98;Romania1997;; $35.838.588.170,00 ; $1.677,00 ;Millenials
Romania;1997;female;5-14 years;4,00;1.567.300;0.26;Romania1997;; $35.838.588.170,00 ; $1.677,00 ;Millenials
Romania;1998;male;35-54 years;1082,00;2.866.500;37.75;Romania1998;; $41.976.002.704,00 ; $1.967,00 ;Boomers
Romania;1998;male;75+ years;125,00;339.700;36.8;Romania1998;; $41.976.002.704,00 ; $1.967,00 ;G.I. Generation
Romania;1998;male;55-74 years;616,00;1.982.600;31.07;Romania1998;; $41.976.002.704,00 ; $1.967,00 ;Silent
Romania;1998;male;25-34 years;332,00;1.706.100;19.46;Romania1998;; $41.976.002.704,00 ; $1.967,00 ;Generation X
Romania;1998;male;15-24 years;176,00;1.918.800;9.17;Romania1998;; $41.976.002.704,00 ; $1.967,00 ;Generation X
Romania;1998;female;55-74 years;168,00;2.387.500;7.04;Romania1998;; $41.976.002.704,00 ; $1.967,00 ;Silent
Romania;1998;female;75+ years;39,00;576.700;6.76;Romania1998;; $41.976.002.704,00 ; $1.967,00 ;G.I. Generation
Romania;1998;female;35-54 years;175,00;2.927.600;5.98;Romania1998;; $41.976.002.704,00 ; $1.967,00 ;Boomers
Romania;1998;female;25-34 years;52,00;1.665.800;3.12;Romania1998;; $41.976.002.704,00 ; $1.967,00 ;Generation X
Romania;1998;female;15-24 years;54,00;1.831.300;2.95;Romania1998;; $41.976.002.704,00 ; $1.967,00 ;Generation X
Romania;1998;male;5-14 years;19,00;1.600.400;1.19;Romania1998;; $41.976.002.704,00 ; $1.967,00 ;Millenials
Romania;1998;female;5-14 years;0,00;1.535.400;0,00;Romania1998;; $41.976.002.704,00 ; $1.967,00 ;Millenials
Romania;1999;male;75+ years;125,00;355.100;35.2;Romania1999;; $36.183.003.978,00 ; $1.698,00 ;G.I. Generation
Romania;1999;male;35-54 years;945,00;2.862.700;33.01;Romania1999;; $36.183.003.978,00 ; $1.698,00 ;Boomers
Romania;1999;male;55-74 years;613,00;1.960.600;31.27;Romania1999;; $36.183.003.978,00 ; $1.698,00 ;Silent
Romania;1999;male;25-34 years;322,00;1.770.400;18.19;Romania1999;; $36.183.003.978,00 ; $1.698,00 ;Generation X
Romania;1999;male;15-24 years;195,00;1.880.500;10.37;Romania1999;; $36.183.003.978,00 ; $1.698,00 ;Generation X
Romania;1999;female;75+ years;53,00;597.400;8.87;Romania1999;; $36.183.003.978,00 ; $1.698,00 ;G.I. Generation
Romania;1999;female;55-74 years;183,00;2.369.700;7.72;Romania1999;; $36.183.003.978,00 ; $1.698,00 ;Silent
Romania;1999;female;35-54 years;163,00;2.925.700;5.57;Romania1999;; $36.183.003.978,00 ; $1.698,00 ;Boomers
Romania;1999;female;25-34 years;51,00;1.720.700;2.96;Romania1999;; $36.183.003.978,00 ; $1.698,00 ;Generation X
Romania;1999;female;15-24 years;47,00;1.800.200;2.61;Romania1999;; $36.183.003.978,00 ; $1.698,00 ;Generation X
Romania;1999;male;5-14 years;35,00;1.566.000;2.23;Romania1999;; $36.183.003.978,00 ; $1.698,00 ;Millenials
Romania;1999;female;5-14 years;4,00;1.501.800;0.27;Romania1999;; $36.183.003.978,00 ; $1.698,00 ;Millenials
Romania;2000;male;35-54 years;978,00;2.865.300;34.13;Romania2000;0,706; $37.438.527.800,00 ; $1.758,00 ;Boomers
Romania;2000;male;55-74 years;658,00;1.934.900;34.01;Romania2000;0,706; $37.438.527.800,00 ; $1.758,00 ;Silent
Romania;2000;male;75+ years;114,00;375.100;30.39;Romania2000;0,706; $37.438.527.800,00 ; $1.758,00 ;G.I. Generation
Romania;2000;male;25-34 years;364,00;1.851.600;19.66;Romania2000;0,706; $37.438.527.800,00 ; $1.758,00 ;Generation X
Romania;2000;female;75+ years;65,00;623.400;10.43;Romania2000;0,706; $37.438.527.800,00 ; $1.758,00 ;G.I. Generation
Romania;2000;male;15-24 years;188,00;1.846.000;10.18;Romania2000;0,706; $37.438.527.800,00 ; $1.758,00 ;Generation X
Romania;2000;female;55-74 years;171,00;2.347.300;7.28;Romania2000;0,706; $37.438.527.800,00 ; $1.758,00 ;Silent
Romania;2000;female;35-54 years;179,00;2.929.500;6.11;Romania2000;0,706; $37.438.527.800,00 ; $1.758,00 ;Boomers
Romania;2000;female;25-34 years;58,00;1.792.700;3.24;Romania2000;0,706; $37.438.527.800,00 ; $1.758,00 ;Generation X
Romania;2000;female;15-24 years;32,00;1.771.300;1.81;Romania2000;0,706; $37.438.527.800,00 ; $1.758,00 ;Generation X
Romania;2000;male;5-14 years;23,00;1.508.100;1.53;Romania2000;0,706; $37.438.527.800,00 ; $1.758,00 ;Millenials
Romania;2000;female;5-14 years;6,00;1.445.200;0.42;Romania2000;0,706; $37.438.527.800,00 ; $1.758,00 ;Millenials
Romania;2001;male;35-54 years;1043,00;2.857.051;36.51;Romania2001;; $40.716.836.998,00 ; $1.914,00 ;Boomers
Romania;2001;male;75+ years;113,00;396.468;28.5;Romania2001;; $40.716.836.998,00 ; $1.914,00 ;Silent
Romania;2001;male;55-74 years;540,00;1.915.525;28.19;Romania2001;; $40.716.836.998,00 ; $1.914,00 ;Silent
Romania;2001;male;25-34 years;371,00;1.931.865;19.2;Romania2001;; $40.716.836.998,00 ; $1.914,00 ;Generation X
Romania;2001;male;15-24 years;185,00;1.809.255;10.23;Romania2001;; $40.716.836.998,00 ; $1.914,00 ;Millenials
Romania;2001;female;75+ years;54,00;653.462;8.26;Romania2001;; $40.716.836.998,00 ; $1.914,00 ;Silent
Romania;2001;female;55-74 years;178,00;2.329.886;7.64;Romania2001;; $40.716.836.998,00 ; $1.914,00 ;Silent
Romania;2001;female;35-54 years;138,00;2.921.486;4.72;Romania2001;; $40.716.836.998,00 ; $1.914,00 ;Boomers
Romania;2001;female;25-34 years;36,00;1.868.696;1.93;Romania2001;; $40.716.836.998,00 ; $1.914,00 ;Generation X
Romania;2001;male;5-14 years;26,00;1.456.471;1.79;Romania2001;; $40.716.836.998,00 ; $1.914,00 ;Millenials
Romania;2001;female;15-24 years;31,00;1.739.076;1.78;Romania2001;; $40.716.836.998,00 ; $1.914,00 ;Millenials
Romania;2001;female;5-14 years;5,00;1.393.646;0.36;Romania2001;; $40.716.836.998,00 ; $1.914,00 ;Millenials
Romania;2002;male;35-54 years;1138,00;2.808.780;40.52;Romania2002;; $46.174.557.556,00 ; $2.231,00 ;Boomers
Romania;2002;male;75+ years;142,00;404.282;35.12;Romania2002;; $46.174.557.556,00 ; $2.231,00 ;Silent
Romania;2002;male;55-74 years;651,00;1.878.420;34.66;Romania2002;; $46.174.557.556,00 ; $2.231,00 ;Silent
Romania;2002;male;25-34 years;375,00;1.876.794;19.98;Romania2002;; $46.174.557.556,00 ; $2.231,00 ;Generation X
Romania;2002;male;15-24 years;198,00;1.739.618;11.38;Romania2002;; $46.174.557.556,00 ; $2.231,00 ;Millenials
Romania;2002;female;75+ years;59,00;669.890;8.81;Romania2002;; $46.174.557.556,00 ; $2.231,00 ;Silent
Romania;2002;female;55-74 years;187,00;2.292.484;8.16;Romania2002;; $46.174.557.556,00 ; $2.231,00 ;Silent
Romania;2002;female;35-54 years;175,00;2.875.101;6.09;Romania2002;; $46.174.557.556,00 ; $2.231,00 ;Boomers
Romania;2002;female;25-34 years;58,00;1.810.431;3.2;Romania2002;; $46.174.557.556,00 ; $2.231,00 ;Generation X
Romania;2002;male;5-14 years;35,00;1.372.601;2.55;Romania2002;; $46.174.557.556,00 ; $2.231,00 ;Millenials
Romania;2002;female;15-24 years;38,00;1.659.695;2.29;Romania2002;; $46.174.557.556,00 ; $2.231,00 ;Millenials
Romania;2002;female;5-14 years;11,00;1.312.484;0.84;Romania2002;; $46.174.557.556,00 ; $2.231,00 ;Millenials
Romania;2003;male;35-54 years;1069,00;2.925.320;36.54;Romania2003;; $59.867.801.205,00 ; $2.898,00 ;Boomers
Romania;2003;male;55-74 years;662,00;1.863.111;35.53;Romania2003;; $59.867.801.205,00 ; $2.898,00 ;Silent
Romania;2003;male;75+ years;127,00;421.121;30.16;Romania2003;; $59.867.801.205,00 ; $2.898,00 ;Silent
Romania;2003;male;25-34 years;349,00;1.803.090;19.36;Romania2003;; $59.867.801.205,00 ; $2.898,00 ;Generation X
Romania;2003;male;15-24 years;157,00;1.733.591;9.06;Romania2003;; $59.867.801.205,00 ; $2.898,00 ;Millenials
